id,userName,title,artist,genre,year,listenedQty
3972,Kimberley Horan,Rio Branco,Jemie Uird,electropop,2015,59
3973,Anestassia Maiah,Kota Kinabalu,Rubie Amand,canadian pop,2003,53
3974,Andeee Riva,Lubumbashi,Alisha Hazlett,dance pop,2018,24
3975,Gretal Raychel,Honiara,Reeba Brotherson,canadian pop,2013,41
3976,Myrtice Ackerley,Riyadh,Lisette Kendrick,big room,2021,23
3977,Diena Kazimir,São José dos Campos,Correy Skell,british soul,2005,44
3978,Kayla Douglass,Zapopan,Bill Toor,british soul,2008,42
3979,Daphne Faro,Tartu,Nananne Gusella,edm,2008,68
3980,Maud Graig,Abidjan,Tabbatha Krystle,canadian pop,2006,74
3981,Britte Crudden,Kansas City,Marita Jenness,british soul,2017,37
3982,Bernie Wiener,Yamoussoukro,Moyna Noman,hip pop,2022,69
3983,Monika Hollingsworth,Tabriz,Alia Brittani,british soul,2002,77
3984,Darlleen Phaidra,Cali,Riannon Sibyls,canadian contemporary r&b,2014,54
3985,Melanie Jobi,Cairo,Addia Cleavland,dance pop,2000,61
3986,Constance Norvol,Abidjan,Teddie Jenness,edm,2015,63
3987,Edee Korey,Jinan,Mildrid Jacinda,neo mellow,2009,47
3988,Rebeca Revkah,Istanbul,Maridel Korey,art pop,2019,54
3989,Janis Cottle,Manila,Viviene Alcott,edm,2018,54
3990,Alia Loring,The Valley,Katleen Monk,big room,2005,39
3991,Gertrud Bearnard,Zanzibar City,Jemie Secrest,pop,2014,64
3992,Marsiella Isacco,Lobamba,Claudina Ortrude,canadian pop,2002,64
3993,Gwenneth Sawtelle,Frankfurt,Catrina Candy,dance pop,2015,48
3994,Grier Lanita,Davao City,Elie Lemuela,electropop,2021,30
3995,Aaren Love,Sukhumi,Morganica Travax,neo mellow,2018,57
3996,Heida Elbertina,Mwanza,Ayn Callista,big room,2013,19
3997,Ermengarde Gibbeon,Dunedin,Charissa Rolf,hip pop,2013,50
3998,Margalo Brandice,Antofagasta,Halette Bigner,electropop,2008,28
3999,Collen Kunin,Memphis,Cherilyn Revkah,dance pop,2000,18
4000,Aubrie Odell,Porto,Sindee Pierette,latin,2017,42
4001,Sadie Harriman,Ludhiana,Gavrielle Tarrant,dance pop,2007,42
4002,Pierette Teryn,Ushuaia,Jobi Elephus,canadian contemporary r&b,2015,18
4003,Etta Sawtelle,Pristina,Tierney Ferino,canadian contemporary r&b,2016,28
4004,Nelle Berne,Paris,Oona Trace,barbadian pop,2012,50
4005,Althea Radu,Managua,Adore Zaslow,pop,2021,19
4006,Zia Gordon,Praia,Kara-Lynn Kristi,british soul,2022,57
4007,Minne Brackely,Jeddah,Courtnay Socha,neo mellow,2011,30
4008,Verla Ioab,Hanover,Ulrike Huggins,british soul,2022,48
4009,Paulita Elephus,Qingdao,Jorry Carmena,hip pop,2011,64
4010,Nadine Belldas,Nouméa,Louella Ulphia,art pop,2011,64
4011,Lisette Travax,Tianjin,Dulcinea Florina,dance pop,1999,39
4012,Gilligan Kosey,Liverpool,Gianina Bethany,canadian pop,2000,54
4013,Shauna Izaak,Ponta Delgada,Deane Oneida,edm,2004,54
4014,Kary Greenwald,Quezon City,Dagmar Abbot,neo mellow,2005,47
4015,Raina Larochelle,Zhengzhou,Aimil Decato,boy band,2008,63
4016,Elfreda Othilia,Porto,Aili Hubert,hip pop,2011,61
4017,Lucy Pelagias,Panama City,Alie Torray,latin,2018,54
4018,Kaia Leonard,Managua,Louella Dorine,dance pop,2003,77
4019,Dawn Revkah,Santa Cruz de la Sierra,Inga Keily,british soul,2000,69
4020,Ida Truc,Chuí,Luci Alabaster,art pop,2009,37
4021,Cherrita Cherianne,São José dos Campos,Jsandye Faso,art pop,2006,74
4022,Edith Publia,Hai Phong,Marcelline Tarrant,dance pop,2006,68
4023,Sidoney Bendick,Koror,Jennica Vilma,dance pop,2004,42
4024,Romona Waldron,Belize City,Mary Lattie,dance pop,2017,44
4025,Alleen Rese,London,Blake Gunn,hip pop,2004,23
4026,Collen Emanuel,Serekunda,Maryellen Japeth,canadian pop,2016,41
4027,Sheelagh Raseda,Fairbanks,Chickie Fiester,dance pop,2020,24
4028,Elena Velick,Ashgabat,Alejandra Rossner,big room,2017,53
4029,Katuscha Myrilla,Petropavlovsk-Kamchatsky,Janey Fulmer,electropop,2019,59
4030,Edyth Kirbee,Barranquilla,Tobe Engdahl,hip pop,2004,28
4031,Bee Mallon,Jersey City,Di Secrest,barbadian pop,2003,41
4032,Vivia Brenn,Pago Pago,Heida Paton,neo mellow,2005,19
4033,Danika Moseley,Greenwich,Nelle Tryck,boy band,2006,66
4034,Basia Donell,Pattaya,Doro Tarrant,boy band,2022,49
4035,Henriette Teryn,Fredericton,Karolina Suzetta,latin,2018,68
4036,Gertrud Sasnett,Luxembourg (city),Caryl Skurnik,electropop,2018,33
4037,Leeanne Abram,Kansas City,Pollyanna Elo,latin,2013,76
4038,Kittie Dosia,Baltimore,Berta Sinegold,boy band,2012,66
4039,Phedra Bach,Cali,Sherrie Publia,neo mellow,2004,61
4040,Gwyneth Saunderson,Lagos,Dari Schroth,latin,2007,70
4041,Netty Joni,Dresden,Vinita Baudin,hip pop,1999,70
4042,Brooks Graig,The Valley,Cassandra Tiffa,pop,2009,44
4043,Norine Chabot,Serekunda,Cam Bergman,big room,2019,31
4044,Beatriz Westphal,Invercargill,Karena Helve,latin,2008,43
4045,Dari Grimbly,Campo Grande,Asia Baptlsta,british soul,2016,49
4046,Jordan Phaidra,Zürich,Melina Liebermann,hip pop,2010,62
4047,Vonny Zenas,Cork (city),Candy Marisa,edm,2012,20
4048,Theodora Goerke,Boa Vista,Dede Goddard,canadian pop,2001,48
4049,Elka Erlandson,Mashhad,Janis Llovera,dance pop,2000,63
4050,Wanda Maroney,Udon Thani,Aimil Chaing,edm,2004,34
4051,Jasmina Gerge,Pattaya,Luci Hermes,canadian pop,2016,79
4052,Rubie Reinke,Malabo,Talya Arne,dance pop,2018,53
4053,Alleen Tatianas,Minneapolis,Beverley Rurik,electropop,2020,66
4054,Shaylyn Ledah,Lisbon,Therine Tristram,barbadian pop,2008,76
4055,Hyacinthe Pierette,Nice,Cherrita Atcliffe,pop,2018,68
4056,Nananne Abram,Handan,Minne Colyer,neo mellow,2021,32
4057,Stephanie Egbert,Boston,Adelle Creamer,dance pop,2010,27
4058,Netty Hylan,Sana'a,Mara Fillbert,barbadian pop,2011,45
4059,Brooks Emerson,Karachi,Orsola Lail,canadian pop,2000,39
4060,Daune Grimbly,Pristina,Mallory Anyah,canadian pop,2020,30
4061,Barbi Gilbertson,Kano,Babita Cordi,electropop,1999,67
4062,Bernie Skurnik,Los Angeles,Phylis Ball,electropop,2011,30
4063,Ilse Quinn,Padang,Diena Quent,dance pop,2004,35
4064,Desirae Tengdin,Providence,Elvira Bandeen,canadian pop,2019,62
4065,Leeanne Turne,Jacksonville,Frieda An,edm,1999,20
4066,Leontine Minetta,Serekunda,Lorie Maryanne,boy band,2014,59
4067,Maurene Morgun,Yerevan,Marti Merriott,hip pop,2008,36
4068,Lelah Koehler,Shenyang,Britni Lattie,canadian pop,2022,44
4069,Gavrielle Raama,Zürich,Marcy Barrus,edm,2011,76
4070,Andree Lia,Strasbourg,Hyacinthe Hamil,electropop,2022,31
4071,Nannie Barney,Adana,Amelia Loeb,dance pop,2002,33
4072,Glenda Stevy,Nuuk,Gusella McAdams,neo mellow,1999,31
4073,Gisela Diann,Abidjan,Susan Chauncey,hip pop,2014,26
4074,Veda Hanshaw,Ürümqi,Nananne Arley,barbadian pop,2022,65
4075,Fawne Bord,Cairo,Cam Syd,electropop,2017,76
4076,Olwen Buttaro,San Carlos de Bariloche,Cacilie Persse,canadian contemporary r&b,2011,52
4077,Wilma Jenness,Zanzibar City,Kristan Xerxes,dance pop,2014,21
4078,Emylee Mintz,Yekaterinburg,Binny Hartnett,electropop,2001,46
4079,Joceline Gherardo,Peshawar,Deloria Heidt,hip pop,2020,37
4080,Tonia Lorain,Vilnius,Dari Shuler,edm,2004,60
4081,Althea Hubert,Jakarta,Chastity Lareena,canadian pop,2003,42
4082,Roslyn Jena,Yaren District,Catrina Peg,dance pop,2020,74
4083,Romona Peg,Birmingham,Miquela Whittaker,latin,2021,25
4084,Claresta Prouty,Hanga Roa,Vevay Whiffen,electropop,2017,24
4085,Max Jess,El Paso,Merrie Ledah,british soul,2014,32
4086,Carol-Jean Raseda,Málaga,Ricky Emmaline,neo mellow,2011,48
4087,Coral Klotz,Reykjavík,Letizia Damarra,dance pop,1999,45
4088,Amelia Adalbert,Ankara,Beverley Lattie,edm,2001,37
4089,Anica Kimmie,Tbilisi,Melodie Burnside,pop,2009,32
4090,Tilly Lubin,Newcastle,Dorthy Schonfeld,dance pop,2007,71
4091,Lexine Killigrew,Lagos,Rosanne Shelba,barbadian pop,2000,74
4092,Demetris Ingra,Makassar,Therine Zola,boy band,2017,19
4093,Arlina Barney,Hai Phong,Adriana Fitzsimmons,canadian pop,2002,27
4094,Zsa Zsa Philoo,Livingstone,Elena Sasnett,hip pop,2021,65
4095,Fidelia Hoenack,Havana,Agnese Pelagias,barbadian pop,2019,25
4096,Leontine Read,Frankfurt,Rebeca Weide,barbadian pop,2006,43
4097,Kylynn Karylin,Manchester,Jeanna Valerio,dance pop,2000,50
4098,Farrah Sandye,Mumbai,Janey Karna,latin,2022,29
4099,Ronna Wittie,Brazzaville,Jsandye Deegan,canadian pop,2002,46
4100,Petronia Mathilde,Hat Yai,Christy Burnside,electropop,2001,18
4101,Pollyanna Ciapas,Papeete,Desirae Screens,neo mellow,2003,44
4102,Imojean Podvin,Kota Bharu,Corene Fax,barbadian pop,2006,29
4103,Daryl Cullin,Balikpapan,Bettine Sprage,hip pop,2003,41
4104,Trixi Standing,Davao City,Camile Aldric,british soul,2004,79
4105,Annice Oneida,Yaren District,Jordan Lory,art pop,2000,54
4106,Julieta Loeb,Nukus,Gaylene Lattie,pop,2001,38
4107,Estell Erskine,Addis Ababa,Nyssa Macey,hip pop,1999,30
4108,Darlleen Waite,Jeddah,Lorenza Maiah,canadian pop,2019,79
4109,Pearline Wattenberg,Incheon,Camile Raseda,edm,2021,48
4110,Mariann Susannah,Atlanta,Alex Tamsky,electropop,2020,40
4111,Eve Allare,Ilhéus,Sybille Alexandr,boy band,2019,75
4112,Alyda Goddard,Providence,Phylis Briney,big room,2018,26
4113,Winny Jaylene,Honiara,Nananne Carri,pop,2007,25
4114,Mahalia Magnolia,Sucre,Zsa Zsa Glovsky,boy band,2008,23
4115,Charissa Ferino,Havana,Hollie Raimondo,art pop,2019,28
4116,Fanny Lorain,Pyongyang,Wanda Strephon,art pop,2012,41
4117,Aaren Brian,Chennai,Magdalena Hartnett,edm,2022,61
4118,Merrie Ophelia,Kuala Lumpur,Heida O'Carroll,canadian pop,2011,76
4119,Rori Gualtiero,Singapore,Gratia Sophronia,edm,2001,79
4120,Ofilia Cookie,Makassar,Linet Reidar,canadian pop,2017,59
4121,Lucille Sisile,Hanover,Brooks Waite,pop,2010,18
4122,Elvira Auberbach,Johor Bahru,Caressa Felizio,edm,2014,75
4123,Jorry Kiersten,Malang,Ingrid Luhe,art pop,2006,45
4124,Tierney Henrie,Rome,Petronia Lymann,electropop,2000,39
4125,Ulrike Borrell,Bangui,Emma Couture,canadian contemporary r&b,2006,56
4126,Candy Carlson,Toronto,Tani Sadowski,neo mellow,2003,63
4127,Marjie Darbie,Fortaleza,Phedra Hewitt,pop,2002,69
4128,Pamella Bertold,Iquique,Carly Pillsbury,barbadian pop,2007,73
4129,Joeann Levey,Honolulu,Randa Audly,dance pop,2018,50
4130,Sabina Raseda,Belize City,Dione Lewes,canadian contemporary r&b,2021,39
4131,Tybie Blake,Cusco,Darci Heidt,dance pop,2017,51
4132,Heddie Faust,Yaren District,Fayre Crudden,neo mellow,2000,29
4133,Alisha Jacobah,Vatican City,Caressa Candy,dance pop,2008,66
4134,Kate Cutlerr,Karachi,Aurore Ade,boy band,2022,32
4135,Merry Hanleigh,Assis,Leona Noam,latin,2017,35
4136,Emelina Frendel,Bangui,Rosaline Greyson,latin,2004,45
4137,Kenna Stefa,Jacksonville,Peri Thad,dance pop,2010,49
4138,Trudie Egbert,Melbourne,Addia Erlandson,neo mellow,2008,19
4139,Nollie Trinetta,Zürich,Wynne Donoghue,dance pop,2014,26
4140,Dulcinea Tremayne,Geelong,Lexine Lilybelle,dance pop,2011,30
4141,Sue Simmonds,Port Elizabeth,Maud Marden,hip pop,2001,67
4142,Romona Eldrid,Mecca,Melodie Gherardo,latin,2021,40
4143,Latisha Adrienne,Yerevan,Ekaterina Karylin,british soul,2018,27
4144,Babita Zitvaa,Valletta,Ernesta Loring,pop,2006,35
4145,Kathi Carey,Seville,Kassey Talia,pop,2003,31
4146,Danny Diogenes,Adak,Tierney Alcott,edm,2022,65
4147,Adore An,Mwanza,Myrtice Beebe,boy band,2021,41
4148,Kirbee Emerson,Majuro,Lanna Aloise,hip pop,2017,26
4149,Marguerite Judye,Winnipeg,Tabbatha Bearnard,art pop,2008,46
4150,Lanna Tiffa,Batticaloa,Raf Magdalen,edm,1999,70
4151,Beth Vary,Wonsan,Carolina Odysseus,pop,2006,49
4152,Tarra Flita,Baltimore,Maye Cynar,hip pop,2019,54
4153,Suzette Blisse,Seville,Nyssa Vale,hip pop,2000,48
4154,Grier Shuler,Dunedin,Rubie Aldric,canadian pop,2003,32
4155,Maryellen Chandler,Asmara,Nickie Seessel,canadian pop,2011,77
4156,Jaime Charity,Rabi Island,Gerrie Sasnett,art pop,2019,59
4157,Lila Stephie,Macau,Meghann Valerio,art pop,2016,37
4158,Donnie Pauly,Bangalore,Marcy Rurik,big room,2012,60
4159,Micheline Sadowski,Bogotá,Shirlee Rossner,edm,2015,51
4160,Sam Schalles,Tabriz,Melanie Diann,hip pop,2015,66
4161,Arlena Tryck,Charlotte Amalie,Neila Diogenes,electropop,2019,51
4162,Wynne Johnsson,Monrovia,Rhea Carey,electropop,2013,30
4163,Nickie Goode,Vaduz,Andree Bandeen,pop,2006,65
4164,Gwyneth Monaco,Konya,Barbara Peonir,british soul,2000,34
4165,Latisha Kamaria,Tiraspol,Lorenza Delp,hip pop,2004,72
4166,Amii Brian,Harbin,Wendi Grobe,canadian pop,2013,48
4167,Lauryn Tiffa,New Delhi,Jemie Lasley,edm,2006,45
4168,Paulita Cyrie,Kanpur,Donnie Brenn,british soul,2011,30
4169,Paola Krystle,Antofagasta,Livvyy Loleta,art pop,2009,67
4170,Jinny Maroney,Xining,Marika Gemini,boy band,2018,24
4171,Gusty Bluh,Shenzhen,Abbie Bearnard,dance pop,2001,32
4172,Desirae Alva,San Antonio,Concettina Wiener,electropop,2001,29
4173,Dorthy Kirbee,Newcastle,Ricky Stevy,pop,2013,72
4174,Glynnis Heisel,Sapporo,Corly Corabella,dance pop,2021,33
4175,Jillayne Saunderson,Amsterdam,Shirlee Dearborn,art pop,2002,23
4176,Patricia Mike,Denver,Mathilda Sparhawk,neo mellow,2013,71
4177,Jsandye Kiersten,Strasbourg,Consuela Shanley,edm,2000,78
4178,Elfreda Carmena,Pago Pago,Kary Meter,barbadian pop,2021,28
4179,Elsie Lilas,Curitiba,Danny Vorster,edm,2018,63
4180,Mariele Halsey,Pristina,Desirae Stuart,latin,2001,26
4181,Lanae Vernier,Assis,Paola Manolo,dance pop,2015,47
4182,Cathyleen Tannie,Gaza,Sabina Mathilde,canadian contemporary r&b,2016,73
4183,Carol-Jean Shuler,Mexico City,Delilah Cottle,big room,2020,61
4184,Alexine Susannah,Budapest,Betta Raimondo,big room,2016,62
4185,Karina Verger,Kawasaki,Marguerite Fry,barbadian pop,2013,39
4186,Brianna Hubert,Kolkata,Fred Ortrude,hip pop,2019,43
4187,Brianna Matthew,Louisville,Joelly Skurnik,british soul,2010,74
4188,Morganica Shama,Adelaide,Kristina Ackerley,edm,2014,45
4189,Amalie Fennessy,Macapá,Valera Connelly,canadian contemporary r&b,2021,50
4190,Kamilah Dawkins,Wollongong,Kalina Sawtelle,neo mellow,2019,25
4191,Florencia Sundin,Tehran,Helsa Lilybelle,british soul,2015,25
4192,Dyann Lutero,Minsk,Lynde Imelida,electropop,1999,33
4193,Rosabelle Anyah,Brasília,Alyssa Briney,dance pop,2002,30
4194,Mignon Taam,Ahmedabad,Evaleen Burnside,latin,2003,35
4195,Jorry Sasnett,Omsk,Rhoda Viddah,canadian pop,2014,31
4196,Tamqrah Levey,Quebec City,Lusa Catie,dance pop,2000,55
4197,Helsa Gordon,Chongqing,Sallie Alva,dance pop,2005,49
4198,Wynne Center,Enugu,Pearline Maples,edm,2014,58
4199,Benita Georas,Bangui,Flory Aaberg,boy band,2020,62
4200,Madalyn Arathorn,Managua,Krystle Charity,canadian contemporary r&b,2020,60
4201,Kial Gusella,Amsterdam,Morganica Aprile,dance pop,2017,66
4202,Wilma Thomasina,Surat,Andeee Genna,canadian pop,2004,31
4203,Myriam Xerxes,Pretoria,Marti Velick,british soul,2014,37
4204,Tori Bahr,Serekunda,Sonni Lacombe,canadian contemporary r&b,2009,23
4205,Nariko Jalbert,Yaren District,Dyann Rugen,hip pop,2009,18
4206,Merci Suzetta,Strasbourg,Flory Natalia,boy band,2006,39
4207,Joelly Ethban,Maseru,Violet Tippets,latin,2022,52
4208,Gale Vanni,Phoenix,Adriana Arne,boy band,2003,46
4209,Luci Franza,Monterrey,Joy Linehan,canadian pop,2020,64
4210,Tierney Stacy,Lagos,Maisey Jotham,hip pop,2021,80
4211,Alex Carvey,Jaipur,Sindee Dom,british soul,2007,79
4212,Rhea Lewes,Quito,Melina Allare,canadian contemporary r&b,2018,72
4213,Ingrid Stevy,Mwanza,Ida Alexandr,dance pop,2002,30
4214,Blondelle Nerita,Hong Kong,Collen Ulphia,barbadian pop,2017,69
4215,Carol-Jean Thunell,Maputo,Sissy Heisel,pop,2010,51
4216,Dari Wiener,Saint-Pierre,Sue Bandeen,canadian pop,2014,44
4217,Josephine Cristi,Gold Coast,Edyth Kylander,canadian pop,2019,43
4218,Perry Garrison,Hyderabad,Myriam Matthew,latin,2005,48
4219,Kylynn Eno,Puerto Williams,Atlanta Hylan,art pop,2001,51
4220,Mallory Aldric,La Serena,Dagmar Harriman,dance pop,2022,55
4221,Nerta McLaughlin,Kaohsiung,Kary Wildermuth,art pop,2002,74
4222,Vivia Modie,Magadan,Brietta Chandler,british soul,2008,58
4223,Audrie Karl,Columbus,Ivett Stuart,big room,2019,49
4224,Jorry Koziara,Chongqing,Theodora Florina,hip pop,2005,50
4225,Lyssa Ogren,Seoul,Brooks Ehrman,british soul,2004,55
4226,Imojean Timon,Mexicali,Dania Aida,british soul,2001,26
4227,Thalia Erlandson,Guwahati,Shannah Colleen,dance pop,2013,58
4228,Mary Francene,Pyongyang,Leia Suanne,art pop,1999,62
4229,Dulcinea Cleo,Kunming,Kelly Joachim,latin,2000,40
4230,Loree Madelene,Baltimore,Sharlene Marlie,neo mellow,2022,65
4231,Roslyn Moina,Shenzhen,Marsiella Newell,electropop,2017,49
4232,Adelle Medrek,Amritsar,Lita Darbie,boy band,2018,39
4233,Alisha Elephus,San Francisco,Lanna Winnick,art pop,2020,49
4234,Adore Deegan,Montreal,Courtnay Brian,dance pop,2007,28
4235,Dulcinea Jess,Fort-de-France,Alexine Masao,dance pop,2018,76
4236,Bernardine Macey,Edinburgh,Sindee Stover,british soul,2006,30
4237,Felice Lewes,Mendoza,Adore Felizio,hip pop,2015,46
4238,Roslyn Carri,Labasa,Annora Stelle,neo mellow,2005,70
4239,Zondra Ranjiv,Rosario,Ronna Dorothy,latin,2018,68
4240,Laure Ries,Hagåtña,Lita Byrne,british soul,2019,54
4241,Lauryn Pascia,Malé,Karlee Khorma,barbadian pop,2015,72
4242,Sara-Ann Gale,Handan,Maridel Blisse,latin,2005,21
4243,Linet Sekofski,Toulouse,Brooks Ackerley,dance pop,2017,79
4244,Sybille Isidore,Khartoum,Justinn Cressida,pop,2003,76
4245,Kathi Baylor,St. John's,Shannah Matthew,pop,2020,31
4246,Lelah Justinn,Istanbul,Meg Tamsky,dance pop,2017,80
4247,Mady Radu,Casablanca,Melina Bearnard,hip pop,1999,41
4248,Alyssa Shanley,New York City,Natka Bohlin,british soul,2019,68
4249,Gertrud Bertold,St. Louis,Agnese Orelee,latin,2014,60
4250,Chere Vacuva,Montevideo,Joelly Dom,barbadian pop,2019,50
4251,Anallese Susannah,Tbilisi,Jaime Ogren,electropop,2005,18
4252,Reeba Nore,Bratislava,Linzy Autrey,british soul,2000,81
4253,Yolane Suk,Chihuahua,Gabi Daveta,canadian pop,2012,30
4254,Cherrita Mintz,Tehran,Micheline Baudin,latin,2019,56
4255,Carol-Jean Kazimir,Porto Velho,Dorene McCutcheon,electropop,2003,68
4256,Mahalia Giule,Xi'an,Clarice Jobi,british soul,2004,20
4257,Helena Dahlia,Washington,Arlina Laurianne,latin,2007,32
4258,Tracey Drisko,Quebec City,Gabi Carey,boy band,2013,34
4259,Jean Fosque,Yamoussoukro,Wynne Rheingold,art pop,2020,68
4260,Ann-Marie Raffo,Melbourne,Annaliese Hanshaw,art pop,2006,45
4261,Lexine Ferino,Wichita,Beverley Gino,barbadian pop,1999,24
4262,Gui Johanna,Birkirkara,Katuscha Goldina,art pop,2001,36
4263,Leontine Claudine,Málaga,Heddie Center,canadian pop,2017,44
4264,Florencia Adamsen,St. John's,Anica Lilas,canadian pop,2015,29
4265,Loree Leffen,Murmansk,Romona Engdahl,latin,2005,79
4266,Dominga Pozzy,Kanpur,Lilith Lilas,hip pop,2014,70
4267,Christal Milde,Geelong,Morganica Marcellus,latin,2020,79
4268,Linet Meli,Blantyre,Natka Rudolph,dance pop,2013,76
4269,Drucie Imelida,Weno,Lory Sabella,canadian pop,2001,49
4270,Dorice Lynn,Alofi,Dagmar McCutcheon,boy band,2020,56
4271,Marti Marlie,Nanjing,Priscilla Brodench,canadian pop,2000,69
4272,Gale Barrus,Port Vila,Maisey Olnee,boy band,2009,80
4273,Aaren Yorick,Murmansk,Desirae Robertson,dance pop,2012,61
4274,Ekaterina Stephie,Yaoundé,Jerry Parsaye,boy band,2012,32
4275,Shell Ursulette,Cannes,Rani Yerkovich,hip pop,2005,57
4276,Letizia Stover,Baltimore,Loree Percy,canadian contemporary r&b,2003,19
4277,Alisha Larochelle,St. George's,Renie Hylan,neo mellow,2017,33
4278,Aimil Fredi,Hanover,Inga MacIntosh,latin,2005,29
4279,Jany Merat,Perm,Pamella Revkah,british soul,2010,36
4280,Marti Latini,New Orleans,Hannis Constancy,edm,2010,52
4281,Stevana Adore,Shillong,Misha Newell,edm,2012,79
4282,Tilly Thunell,Stanley,Nita McCutcheon,edm,2000,53
4283,Winny Anyah,Caracas,Sharai Sammons,dance pop,2000,74
4284,Sandie Sperling,Tbilisi,Sue Weitman,barbadian pop,2016,66
4285,Oona Kelula,Nakhon Ratchasima,Lory Loring,barbadian pop,2021,57
4286,Myrtice Lilas,Glasgow,Hollie Christine,art pop,2005,76
4287,Kristan Persse,Quebec City,Barbi Gregrory,neo mellow,2014,59
4288,Amara Barrus,Mata-Utu,Mureil Koziara,dance pop,2017,66
4289,Gilda Corilla,Lubumbashi,Karina Stefa,edm,2020,32
4290,Cherrita Lay,Antananarivo,Addia Rubie,neo mellow,2009,22
4291,Carmencita Hollingsworth,Serekunda,Amalie Suanne,dance pop,2010,68
4292,Vonny Wesle,Las Palmas de Gran Canaria,Ethel Callista,canadian pop,2014,46
4293,Evita Payson,Konya,Babita Malvino,art pop,2003,34
4294,Elora Gavrila,Hanover,Candi Tjon,art pop,2010,34
4295,Nicoli Adore,Basra,Nonnah Thema,big room,2022,25
4296,Pollyanna Winnick,Philadelphia,Jere Means,electropop,2012,66
4297,Hannis Sherfield,Alor Star,Shannah Corrine,neo mellow,2019,62
4298,Elise Joni,Libreville,Miquela Alejoa,electropop,2007,34
4299,Jessy Longfellow,Bridgetown,Ethel Dulciana,pop,2010,71
4300,Felice Llovera,Yaoundé,Marinna Munn,barbadian pop,2011,81
4301,Carolina Verger,Zanzibar City,Winny Wilona,barbadian pop,2021,57
4302,Ada Dielu,Melekeok,Clarice Irmine,british soul,2013,20
4303,Margarette Ursulette,Antananarivo,Gusty Dominy,canadian contemporary r&b,2016,35
4304,Mariele Joseph,Aberdeen,Pearline Ortrude,dance pop,2000,47
4305,Emma Norvol,Zamboanga City,Rhea Dash,british soul,2022,79
4306,Elbertina Ashely,Xi'an,Kaia Atcliffe,dance pop,2010,66
4307,Tani Peti,Accra,Fawne Connelly,dance pop,2019,52
4308,Carmela Ramona,Kiev,Addia Zuzana,electropop,2008,49
4309,Melisent Philoo,Lhasa,Silvana Borrell,big room,2016,35
4310,Fred Rheingold,Hamburg,Jennica Holtz,hip pop,2017,76
4311,Teddie Milson,Salzburg,Rebeca Yerkovich,pop,2003,22
4312,Brietta Klotz,Kigali,Dulcinea Lutero,pop,2003,49
4313,Camile Yam,Cannes,Karolina Dalli,canadian pop,1999,53
4314,Perry Arvo,Honolulu,Julieta Burch,dance pop,2005,74
4315,Beatriz Pyle,Jerusalem,Tobe Denis,barbadian pop,2009,21
4316,Arabel Dreda,Chaguanas,Sabina Blase,dance pop,2004,34
4317,Mellicent Maxi,Shenyang,Steffane Jotham,big room,2017,20
4318,Kathi Fleeta,Dodoma,Barbi Sothena,pop,2003,70
4319,Kayla Imelida,Panama City,Delilah Grosz,latin,2002,74
